"ensembl.transcript"	"ensembl.gene"	"gene.symbol"	"entrezID"	"refseqID"	"unigeneID"	"chrom"	"startsite"	"tiss.number"	"tissues"	"max.tissue"
"ENSMUST00000107212"	"ENSMUSG00000017119"	"Nbr1"	"17966"	"Mm.784/Mm.487085"	"Mm.784/Mm.487085"	"11"	"101552149"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107213"	"ENSMUSG00000017119"	"Nbr1"	"17966"	"Mm.784/Mm.487085"	"Mm.784/Mm.487085"	"11"	"101552149"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107227"	"ENSMUSG00000005628"	"Tmod4"	"50874"	"Mm.71935"	"Mm.71935"	"3"	"95124476"	"2"	"snoutepidermis/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000107234"	"ENSMUSG00000030619"	"Eed"	"13626"	"Mm.380914"	"Mm.380914"	"7"	"89954656"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107277"	"ENSMUSG00000005968"	"Tuft1"	"22156"	"Mm.10214/Mm.488137"	"Mm.10214/Mm.488137"	"3"	"94612757"	"1"	"digits"	"digits"
"ENSMUST00000107279"	"ENSMUSG00000005968"	"Tuft1"	"22156"	"Mm.10214/Mm.488137"	"Mm.10214/Mm.488137"	"3"	"94612757"	"2"	"blastocysts/digits"	"blastocysts"
"ENSMUST00000107282"	"ENSMUSG00000001240"	"Ramp2"	"54409"	"Mm.301020/Mm.481089"	"Mm.301020/Mm.481089"	"11"	"101246028"	"1"	"lung"	"lung"
"ENSMUST00000107308"	"ENSMUSG00000001755"	"Coasy"	"71743"	"Mm.182271"	"Mm.182271"	"11"	"101082565"	"1"	"kidney"	"kidney"
"ENSMUST00000107329"	"ENSMUSG00000001023"	"S100a5"	"20199"	"Mm.19946"	"Mm.19946"	"3"	"90608523"	"2"	"olfactorybulb/medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000107330"	"ENSMUSG00000001020"	"S100a4"	"20198"	"Mm.3925"	"Mm.3925"	"3"	"90603770"	"2"	"epidermis/digits/snoutepidermis/trachea"	"digits"
"ENSMUST00000107331"	"ENSMUSG00000074457"	"S100a16"	"67860"	""	""	"3"	"90537254"	"1"	"digits/snoutepidermis/tongueepidermis"	"tongueepidermis"
"ENSMUST00000107334"	"ENSMUSG00000074457"	"S100a16"	"67860"	""	""	"3"	"90537254"	"2"	"digits/snoutepidermis/tongueepidermis/trachea"	"snoutepidermis"
"ENSMUST00000107335"	"ENSMUSG00000074457"	"S100a16"	"67860"	""	""	"3"	"90537254"	"2"	"digits/snoutepidermis/tongueepidermis/trachea"	"snoutepidermis"
"ENSMUST00000107340"	"ENSMUSG00000044080"	"S100a1"	"20193"	""	""	"3"	"90511034"	"3"	"heart/bladder/thyroid"	"thyroid"
"ENSMUST00000107360"	"ENSMUSG00000045471"	"Hcrt"	"15171"	"Mm.10096"	"Mm.10096"	"11"	"100761069"	"1"	"hypothalamus/preoptic"	"preoptic"
"ENSMUST00000107366"	"ENSMUSG00000051675"	"Trim32"	"69807"	"Mm.22786"	"Mm.22786"	"4"	"65604986"	"1"	"substantianigra/preoptic"	"preoptic"
"ENSMUST00000107369"	"ENSMUSG00000027938"	"Creb3l4"	"78284"	"Mm.299952"	"Mm.299952"	"3"	"90237500"	"1"	"testis"	"testis"
"ENSMUST00000107372"	"ENSMUSG00000028364"	"Tnc"	"21923"	"Mm.454219"	"Mm.454219"	"4"	"63959785"	"2"	"umbilicalcord/bone"	"umbilicalcord"
"ENSMUST00000107377"	"ENSMUSG00000028364"	"Tnc"	"21923"	"Mm.454219"	"Mm.454219"	"4"	"63959785"	"2"	"umbilicalcord/bone"	"umbilicalcord"
"ENSMUST00000107384"	"ENSMUSG00000030541"	"Idh2"	"269951"	"Mm.246432/Mm.452336"	"Mm.246432/Mm.452336"	"7"	"80094846"	"1"	"heart"	"heart"
"ENSMUST00000107389"	"ENSMUSG00000020917"	"Acly"	"104112"	"Mm.282039"	"Mm.282039"	"11"	"100476353"	"3"	"adrenalgland/brownfat/ovary"	"adrenalgland"
"ENSMUST00000107392"	"ENSMUSG00000039062"	"Anpep"	"16790"	"Mm.4487/Mm.429804"	"Mm.4487/Mm.429804"	"7"	"79821803"	"2"	"uterus/smallintestine"	"smallintestine"
"ENSMUST00000107394"	"ENSMUSG00000030543"	"Mesp2"	"17293"	"Mm.31472/Mm.394824"	"Mm.31472/Mm.394824"	"7"	"79810727"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107409"	"ENSMUSG00000030605"	"Mfge8"	"17304"	"Mm.1451"	"Mm.1451"	"7"	"79133769"	"1"	"mammarygland(lact)"	"mammarygland(lact)"
"ENSMUST00000107416"	"ENSMUSG00000020916"	"Krt36"	"16673"	"Mm.306829"	"Mm.306829"	"11"	"100102007"	"1"	"digits/snoutepidermis/tongueepidermis"	"tongueepidermis"
"ENSMUST00000107434"	"ENSMUSG00000069717"	"Gm11568"	"432600/101056612"	"Mm.60039"	"Mm.60039"	"11"	"99857917"	"1"	"digits/snoutepidermis/tongueepidermis"	"tongueepidermis"
"ENSMUST00000107437"	"ENSMUSG00000046474"	"Krtap4-16"	"435285"	"Mm.351895"	"Mm.351895"	"11"	"99850655"	"1"	"digits/snoutepidermis/tongueepidermis"	"snoutepidermis"
"ENSMUST00000107456"	"ENSMUSG00000078670"	"Fam174b"	"100038347"	"Mm.475017"	"Mm.475017"	"7"	"73740307"	"3"	"heart/prostate/lung"	"prostate"
"ENSMUST00000107472"	"ENSMUSG00000066154"	"Mup3"	"17842"	""	""	"4"	"62083476"	"1"	"liver"	"liver"
"ENSMUST00000107488"	"ENSMUSG00000066154"	"Mup3"	"17842"	""	""	"4"	"62083476"	"1"	"liver"	"liver"
"ENSMUST00000107503"	"ENSMUSG00000068923"	"Syt11"	"229521"	"Mm.379376/Mm.399578/Mm.456311/Mm.488055"	"Mm.379376/Mm.399578/Mm.456311/Mm.488055"	"3"	"88744700"	"2"	"cerebellum/dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/dorsalrootganglion/amygdala/trigeminal/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"dorsalrootganglion"
"ENSMUST00000107505"	"ENSMUSG00000068923"	"Syt11"	"229521"	"Mm.379376/Mm.399578/Mm.456311/Mm.488055"	"Mm.379376/Mm.399578/Mm.456311/Mm.488055"	"3"	"88744700"	"2"	"cerebellum/dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/substantianigra/dorsalrootganglion/amygdala/trigeminal/hypothalamus/spinalcordlower/spinalcordupper/preoptic"	"dorsalrootganglion"
"ENSMUST00000107509"	"ENSMUSG00000017195"	"Zpbp2"	"69376"	"Mm.55996"	"Mm.55996"	"11"	"98551097"	"1"	"testis"	"testis"
"ENSMUST00000107511"	"ENSMUSG00000017195"	"Zpbp2"	"69376"	"Mm.55996"	"Mm.55996"	"11"	"98551097"	"1"	"testis"	"testis"
"ENSMUST00000107513"	"ENSMUSG00000017195"	"Zpbp2"	"69376"	"Mm.55996"	"Mm.55996"	"11"	"98551097"	"1"	"testis"	"testis"
"ENSMUST00000107556"	"ENSMUSG00000010538"	"Tsacc"	"76927"	""	""	"3"	"88282757"	"1"	"testis"	"testis"
"ENSMUST00000107576"	"ENSMUSG00000018543"	"1700001P01Rik"	"72215"	""	""	"11"	"97771481"	"1"	"testis"	"testis"
"ENSMUST00000107620"	"ENSMUSG00000028076"	"Cd1d1"	"12479"	"Mm.1894"	"Mm.1894"	"3"	"86995834"	"4"	"adiposetissue/adrenalgland/liver/b220+bcell/ovary"	"adrenalgland"
"ENSMUST00000107651"	"ENSMUSG00000028412"	"Slc44a1"	"100434"	"Mm.491170"	"Mm.491170"	"4"	"53440413"	"2"	"largeintestine/blastocysts"	"blastocysts"
"ENSMUST00000107661"	"ENSMUSG00000020876"	"Snx11"	"74479"	"Mm.270781"	"Mm.270781"	"11"	"96767555"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107666"	"ENSMUSG00000015242"	"Nipsnap3a"	"73398"	"Mm.252738"	"Mm.252738"	"4"	"52989272"	"1"	"testis"	"testis"
"ENSMUST00000107675"	"ENSMUSG00000028086"	"Fbxw7"	"50754"	"Mm.196475/Mm.401038/Mm.473918"	"Mm.196475/Mm.401038/Mm.473918"	"3"	"84815268"	"1"	"amygdala"	"amygdala"
"ENSMUST00000107678"	"ENSMUSG00000028086"	"Fbxw7"	"50754"	"Mm.196475/Mm.401038/Mm.473918"	"Mm.196475/Mm.401038/Mm.473918"	"3"	"84815268"	"1"	"amygdala"	"amygdala"
"ENSMUST00000107679"	"ENSMUSG00000028086"	"Fbxw7"	"50754"	"Mm.196475/Mm.401038/Mm.473918"	"Mm.196475/Mm.401038/Mm.473918"	"3"	"84815268"	"1"	"amygdala"	"amygdala"
"ENSMUST00000107691"	"ENSMUSG00000027993"	"Trim2"	"80890"	"Mm.44876/Mm.397665/Mm.408158/Mm.408850/Mm.447490"	"Mm.44876/Mm.397665/Mm.408158/Mm.408850/Mm.447490"	"3"	"84160439"	"3"	"cerebellum/hippocampus/prostate/substantianigra/dorsalrootganglion/amygdala/spinalcordlower/preoptic"	"prostate"
"ENSMUST00000107692"	"ENSMUSG00000027993"	"Trim2"	"80890"	"Mm.44876/Mm.397665/Mm.408158/Mm.408850/Mm.447490"	"Mm.44876/Mm.397665/Mm.408158/Mm.408850/Mm.447490"	"3"	"84160439"	"3"	"cerebellum/hippocampus/prostate/substantianigra/dorsalrootganglion/amygdala/spinalcordlower/preoptic"	"prostate"
"ENSMUST00000107695"	"ENSMUSG00000027993"	"Trim2"	"80890"	"Mm.44876/Mm.397665/Mm.408158/Mm.408850/Mm.447490"	"Mm.44876/Mm.397665/Mm.408158/Mm.408850/Mm.447490"	"3"	"84160439"	"3"	"cerebellum/hippocampus/prostate/substantianigra/dorsalrootganglion/amygdala/spinalcordlower/preoptic"	"prostate"
"ENSMUST00000107730"	"ENSMUSG00000028339"	"Col15a1"	"12819"	"Mm.233547"	"Mm.233547"	"4"	"47208161"	"1"	"umbilicalcord"	"umbilicalcord"
"ENSMUST00000107731"	"ENSMUSG00000028339"	"Col15a1"	"12819"	"Mm.233547"	"Mm.233547"	"4"	"47208161"	"1"	"umbilicalcord"	"umbilicalcord"
"ENSMUST00000107735"	"ENSMUSG00000003271"	"Sult2b1"	"54200"	"Mm.271634"	"Mm.271634"	"7"	"45729983"	"2"	"smallintestine/snoutepidermis"	"smallintestine"
"ENSMUST00000107744"	"ENSMUSG00000039774"	"Galnt12"	"230145"	"Mm.132246"	"Mm.132246"	"4"	"47091909"	"1"	"largeintestine"	"largeintestine"
"ENSMUST00000107748"	"ENSMUSG00000038976"	"Ppp1r9b"	"217124"	"Mm.229087/Mm.397363"	"Mm.229087/Mm.397363"	"11"	"94991035"	"1"	"dorsalstriatum/cortex/frontalcortex/hippocampus/olfactorybulb/amygdala"	"hippocampus"
"ENSMUST00000107756"	"ENSMUSG00000028337"	"Coro2a"	"107684"	"Mm.416311/Mm.485361"	"Mm.416311/Mm.485361"	"4"	"46536937"	"2"	"prostate/largeintestine/smallintestine"	"smallintestine"
"ENSMUST00000107757"	"ENSMUSG00000028337"	"Coro2a"	"107684"	"Mm.416311/Mm.485361"	"Mm.416311/Mm.485361"	"4"	"46536937"	"2"	"prostate/largeintestine/smallintestine"	"smallintestine"
"ENSMUST00000107758"	"ENSMUSG00000023467"	"Tulp2"	"56734"	"Mm.439742"	"Mm.439742"	"7"	"45486262"	"1"	"testis"	"testis"
"ENSMUST00000107759"	"ENSMUSG00000023467"	"Tulp2"	"56734"	"Mm.439742"	"Mm.439742"	"7"	"45486262"	"1"	"testis"	"testis"
"ENSMUST00000107760"	"ENSMUSG00000023467"	"Tulp2"	"56734"	"Mm.439742"	"Mm.439742"	"7"	"45486262"	"1"	"testis"	"testis"
"ENSMUST00000107761"	"ENSMUSG00000023467"	"Tulp2"	"56734"	"Mm.439742"	"Mm.439742"	"7"	"45486262"	"1"	"testis"	"testis"
"ENSMUST00000107762"	"ENSMUSG00000023467"	"Tulp2"	"56734"	"Mm.439742"	"Mm.439742"	"7"	"45486262"	"1"	"testis"	"testis"
"ENSMUST00000107764"	"ENSMUSG00000028332"	"Hemgn"	"93966"	"Mm.25793/Mm.473136"	"Mm.25793/Mm.473136"	"4"	"46393989"	"2"	"bone/bonemarrow"	"bone"
"ENSMUST00000107773"	"ENSMUSG00000028328"	"Tmod1"	"21916"	""	""	"4"	"46038935"	"2"	"heart/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000107777"	"ENSMUSG00000035517"	"Tdrd7"	"100121"	"Mm.275413/Mm.398671/Mm.408113"	"Mm.275413/Mm.398671/Mm.408113"	"4"	"45965334"	"2"	"testis/retina"	"testis"
"ENSMUST00000107778"	"ENSMUSG00000034151"	"Zbbx"	"213234"	"Mm.80075"	"Mm.80075"	"3"	"75037907"	"1"	"testis"	"testis"
"ENSMUST00000107797"	"ENSMUSG00000030798"	"Cd37"	"12493"	"Mm.3689"	"Mm.3689"	"7"	"45233632"	"1"	"lymphnode/b220+bcell"	"b220+bcell"
"ENSMUST00000107802"	"ENSMUSG00000034317"	"Trim59"	"66949"	"Mm.176695/Mm.491445"	"Mm.176695/Mm.491445"	"3"	"69035288"	"3"	"b220+bcell/fertilizedegg/oocyte/thymus"	"oocyte"
"ENSMUST00000107803"	"ENSMUSG00000034349"	"Smc4"	"70099"	"Mm.206841/Mm.399261/Mm.404952/Mm.458564"	"Mm.206841/Mm.399261/Mm.404952/Mm.458564"	"3"	"69004738"	"2"	"testis/cd4+Tcell/cd8+Tcell/thymus"	"thymus"
"ENSMUST00000107853"	"ENSMUSG00000059474"	"Mbtd1"	"103537"	"Mm.210334/Mm.400978/Mm.406466/Mm.472177"	"Mm.210334/Mm.400978/Mm.406466/Mm.472177"	"11"	"93885852"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107854"	"ENSMUSG00000059474"	"Mbtd1"	"103537"	"Mm.210334/Mm.400978/Mm.406466/Mm.472177"	"Mm.210334/Mm.400978/Mm.406466/Mm.472177"	"11"	"93885852"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107855"	"ENSMUSG00000028480"	"Glipr2"	"384009"	"Mm.22213/Mm.405813"	"Mm.22213/Mm.405813"	"4"	"43957401"	"1"	"cd8+Tcell/blastocysts"	"blastocysts"
"ENSMUST00000107858"	"ENSMUSG00000056158"	"Car10"	"72605"	"Mm.342160/Mm.487083"	"Mm.342160/Mm.487083"	"11"	"93098028"	"1"	"cerebellum"	"cerebellum"
"ENSMUST00000107863"	"ENSMUSG00000056158"	"Car10"	"72605"	"Mm.342160/Mm.487083"	"Mm.342160/Mm.487083"	"11"	"93098028"	"1"	"cerebellum"	"cerebellum"
"ENSMUST00000107891"	"ENSMUSG00000043858"	"Nup62"	"18226"	"Mm.2565"	"Mm.2565"	"7"	"44816088"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107893"	"ENSMUSG00000038539"	"Atf5"	"107503"	"Mm.389890"	"Mm.389890"	"7"	"44812257"	"1"	"vomeralnasalorgan(VMO)/medialolfactoryepithelium(MOE)"	"medialolfactoryepithelium(MOE)"
"ENSMUST00000107896"	"ENSMUSG00000000275"	"Trim25"	"217069"	"Mm.248445"	"Mm.248445"	"11"	"88999376"	"1"	"blastocysts"	"blastocysts"
"ENSMUST00000107898"	"ENSMUSG00000033983"	"Coil"	"12812"	"Mm.268004"	"Mm.268004"	"11"	"88970252"	"2"	"testis/blastocysts"	"blastocysts"
"ENSMUST00000107903"	"ENSMUSG00000018428"	"Akap1"	"11640"	"Mm.2969"	"Mm.2969"	"11"	"88830792"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107913"	"ENSMUSG00000028464"	"Tpm2"	"22004"	"Mm.646"	"Mm.646"	"4"	"43514711"	"3"	"umbilicalcord/tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000107923"	"ENSMUSG00000020483"	"Dynll2"	"68097"	"Mm.246436"	"Mm.246436"	"11"	"87979525"	"1"	"cortex/substantianigra/hypothalamus/spinalcordlower/preoptic"	"substantianigra"
"ENSMUST00000107927"	"ENSMUSG00000051113"	"Fam71e1"	"75538"	""	""	"7"	"44496588"	"1"	"testis"	"testis"
"ENSMUST00000107960"	"ENSMUSG00000020486"	"Sept4"	"18952"	""	""	"11"	"87568903"	"2"	"cerebellum/substantianigra/lung/spinalcordlower/spinalcordupper"	"cerebellum"
"ENSMUST00000107962"	"ENSMUSG00000020486"	"Sept4"	"18952"	""	""	"11"	"87568903"	"2"	"cerebellum/substantianigra/lung/spinalcordlower/spinalcordupper"	"cerebellum"
"ENSMUST00000107971"	"ENSMUSG00000036580"	"Spg20"	"229285"	"Mm.235523"	"Mm.235523"	"3"	"55112108"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000107975"	"ENSMUSG00000036062"	"N28178"	"230085"	"Mm.240965/Mm.487350"	"Mm.240965/Mm.487350"	"4"	"42916660"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000107976"	"ENSMUSG00000036062"	"N28178"	"230085"	"Mm.240965/Mm.487350"	"Mm.240965/Mm.487350"	"4"	"42916660"	"1"	"dorsalrootganglion"	"dorsalrootganglion"
"ENSMUST00000107978"	"ENSMUSG00000050141"	"BC049635"	"277773"	""	""	"4"	"42868004"	"1"	"testis"	"testis"
"ENSMUST00000108045"	"ENSMUSG00000000094"	"Tbx4"	"21387"	"Mm.275336"	"Mm.275336"	"11"	"85886422"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000108046"	"ENSMUSG00000037161"	"Mgarp"	"67749"	"Mm.273339/Mm.474723"	"Mm.273339/Mm.474723"	"3"	"51388415"	"3"	"adrenalgland/retina/ovary"	"adrenalgland"
"ENSMUST00000108047"	"ENSMUSG00000000094"	"Tbx4"	"21387"	"Mm.275336"	"Mm.275336"	"11"	"85886422"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000108074"	"ENSMUSG00000066571"	"4931406P16Rik"	"233103"	"Mm.491097"	"Mm.491097"	"7"	"34236707"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000108076"	"ENSMUSG00000000805"	"Car4"	"12351"	"Mm.1641"	"Mm.1641"	"11"	"84957786"	"2"	"largeintestine/placenta/embryoday6.5/embryoday8.5"	"largeintestine"
"ENSMUST00000108086"	"ENSMUSG00000025757"	"Hspa4l"	"18415"	"Mm.39330/Mm.399066/Mm.402802/Mm.487364"	"Mm.39330/Mm.399066/Mm.402802/Mm.487364"	"3"	"40744495"	"1"	"testis"	"testis"
"ENSMUST00000108102"	"ENSMUSG00000001249"	"Hpn"	"15451"	"Mm.19182/Mm.491239"	"Mm.19182/Mm.491239"	"7"	"31098725"	"2"	"kidney/liver"	"liver"
"ENSMUST00000108110"	"ENSMUSG00000036570"	"Fxyd1"	"56188"	""	""	"7"	"31051681"	"2"	"heart/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000108130"	"ENSMUSG00000028298"	"Cga"	"12640"	""	""	"4"	"34893779"	"2"	"pituitary/trigeminal"	"pituitary"
"ENSMUST00000108148"	"ENSMUSG00000028264"	"Spaca1"	"67652"	"Mm.55848"	"Mm.55848"	"4"	"34024874"	"1"	"testis"	"testis"
"ENSMUST00000108160"	"ENSMUSG00000018845"	"Unc45b"	"217012"	"Mm.295205"	"Mm.295205"	"11"	"82910550"	"1"	"skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000108178"	"ENSMUSG00000028282"	"Casp8ap2"	"26885"	"Mm.22279/Mm.407072"	"Mm.22279/Mm.407072"	"4"	"32615451"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000108182"	"ENSMUSG00000027708"	"Dcun1d1"	"114893"	"Mm.374810/Mm.379305/Mm.402509/Mm.413913/Mm.445013/Mm.488396/Mm.488424"	"Mm.374810/Mm.379305/Mm.402509/Mm.413913/Mm.445013/Mm.488396/Mm.488424"	"3"	"35892105"	"2"	"fertilizedegg/oocyte"	"fertilizedegg"
"ENSMUST00000108190"	"ENSMUSG00000037020"	"Wdr62"	"233064/100862584"	"Mm.271677"	"Mm.271677"	"7"	"30240138"	"1"	"testis"	"testis"
"ENSMUST00000108204"	"ENSMUSG00000028259"	"Fhl5"	"57756"	"Mm.87325"	"Mm.87325"	"4"	"25199908"	"1"	"testis"	"testis"
"ENSMUST00000108258"	"ENSMUSG00000037661"	"Gpr160"	"71862"	"Mm.398686"	"Mm.398686"	"3"	"30855950"	"1"	"testis"	"testis"
"ENSMUST00000108259"	"ENSMUSG00000037661"	"Gpr160"	"71862"	"Mm.398686"	"Mm.398686"	"3"	"30855950"	"1"	"testis"	"testis"
"ENSMUST00000108261"	"ENSMUSG00000037661"	"Gpr160"	"71862"	"Mm.398686"	"Mm.398686"	"3"	"30855950"	"1"	"testis"	"testis"
"ENSMUST00000108268"	"ENSMUSG00000001123"	"Lgals9"	"16859"	"Mm.341434"	"Mm.341434"	"11"	"78962974"	"1"	"liver"	"liver"
"ENSMUST00000108269"	"ENSMUSG00000001123"	"Lgals9"	"16859"	"Mm.341434"	"Mm.341434"	"11"	"78962974"	"1"	"liver"	"liver"
"ENSMUST00000108275"	"ENSMUSG00000001105"	"Ift20"	"55978"	"Mm.358671/Mm.437824"	"Mm.358671/Mm.437824"	"11"	"78536361"	"1"	"fertilizedegg"	"fertilizedegg"
"ENSMUST00000108295"	"ENSMUSG00000002058"	"Unc119"	"22248"	"Mm.284811"	"Mm.284811"	"11"	"78343482"	"1"	"retina"	"retina"
"ENSMUST00000108298"	"ENSMUSG00000027699"	"Ect2"	"13605"	"Mm.261453/Mm.402068/Mm.405881/Mm.436438"	"Mm.261453/Mm.402068/Mm.405881/Mm.436438"	"3"	"27097222"	"3"	"fertilizedegg/oocyte/thymus"	"oocyte"
"ENSMUST00000108300"	"ENSMUSG00000027699"	"Ect2"	"13605"	"Mm.261453/Mm.402068/Mm.405881/Mm.436438"	"Mm.261453/Mm.402068/Mm.405881/Mm.436438"	"3"	"27097222"	"3"	"fertilizedegg/oocyte/thymus"	"oocyte"
"ENSMUST00000108311"	"ENSMUSG00000040728"	"Esrp1"	"207920"	"Mm.387719"	"Mm.387719"	"4"	"11331933"	"4"	"largeintestine/fertilizedegg/oocyte/digits/snoutepidermis/tongueepidermis"	"oocyte"
"ENSMUST00000108313"	"ENSMUSG00000040728"	"Esrp1"	"207920"	"Mm.387719"	"Mm.387719"	"4"	"11331933"	"4"	"largeintestine/fertilizedegg/oocyte/digits/snoutepidermis/tongueepidermis"	"oocyte"
"ENSMUST00000108316"	"ENSMUSG00000046750"	"BC089491"	"280621"	"Mm.212777"	"Mm.212777"	"7"	"28284652"	"1"	"testis"	"testis"
"ENSMUST00000108317"	"ENSMUSG00000044122"	"Proca1"	"216974"	"Mm.50974"	"Mm.50974"	"11"	"78193392"	"1"	"testis"	"testis"
"ENSMUST00000108357"	"ENSMUSG00000040466"	"Blvrb"	"233016"	""	""	"7"	"27447978"	"3"	"bone/medialolfactoryepithelium(MOE)/bonemarrow"	"bone"
"ENSMUST00000108358"	"ENSMUSG00000040466"	"Blvrb"	"233016"	""	""	"7"	"27447978"	"3"	"bone/medialolfactoryepithelium(MOE)/bonemarrow"	"bone"
"ENSMUST00000108369"	"ENSMUSG00000040488"	"Ltbp4"	"108075"	"Mm.272251"	"Mm.272251"	"7"	"27305136"	"3"	"lung/snoutepidermis/ovary"	"snoutepidermis"
"ENSMUST00000108372"	"ENSMUSG00000039717"	"Ralyl"	"76897"	"Mm.405109"	"Mm.405109"	"3"	"13946372"	"1"	"hypothalamus"	"hypothalamus"
"ENSMUST00000108382"	"ENSMUSG00000058709"	"Egln2"	"112406"	"Mm.29978"	"Mm.29978"	"7"	"27158658"	"1"	"testis"	"testis"
"ENSMUST00000108383"	"ENSMUSG00000071019"	"Sdr16c6"	"242286"	"Mm.298546"	"Mm.298546"	"4"	"4055929"	"1"	"epidermis/digits/snoutepidermis/tongueepidermis"	"snoutepidermis"
"ENSMUST00000108395"	"ENSMUSG00000040703"	"Cyp2s1"	"74134"	"Mm.275188"	"Mm.275188"	"7"	"25802475"	"1"	"stomach"	"stomach"
"ENSMUST00000108400"	"ENSMUSG00000050944"	"Efcab5"	"319634"	"Mm.108786"	"Mm.108786"	"11"	"77089915"	"1"	"testis"	"testis"
"ENSMUST00000108435"	"ENSMUSG00000038217"	"Tlcd2"	"380712"	"Mm.41393"	"Mm.41393"	"11"	"75461715"	"1"	"liver"	"liver"
"ENSMUST00000108437"	"ENSMUSG00000038224"	"Serpinf2"	"18816"	"Mm.279733"	"Mm.279733"	"11"	"75431732"	"1"	"liver"	"liver"
"ENSMUST00000108441"	"ENSMUSG00000015721"	"Nlrp5"	"23968"	"Mm.333653/Mm.420946"	"Mm.333653/Mm.420946"	"7"	"23385889"	"2"	"fertilizedegg/oocyte"	"oocyte"
"ENSMUST00000108451"	"ENSMUSG00000040564"	"Apoc1"	"11812"	""	""	"7"	"19689484"	"4"	"adiposetissue/liver/epidermis/brownfat/digits/snoutepidermis"	"liver"
"ENSMUST00000108457"	"ENSMUSG00000040714"	"Klc3"	"232943"	"Mm.213403"	"Mm.213403"	"7"	"19394437"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000108458"	"ENSMUSG00000040714"	"Klc3"	"232943"	"Mm.213403"	"Mm.213403"	"7"	"19394437"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000108459"	"ENSMUSG00000040714"	"Klc3"	"232943"	"Mm.213403"	"Mm.213403"	"7"	"19394437"	"1"	"snoutepidermis"	"snoutepidermis"
"ENSMUST00000108468"	"ENSMUSG00000030401"	"Rtn2"	"20167"	""	""	"7"	"19282662"	"2"	"tongueepidermis/skeletalmuscle"	"skeletalmuscle"
"ENSMUST00000108483"	"ENSMUSG00000030366"	"Ceacam12"	"67315"	"Mm.46089"	"Mm.46089"	"7"	"18065929"	"1"	"placenta"	"placenta"
"ENSMUST00000108484"	"ENSMUSG00000020788"	"Atp2a3"	"53313"	"Mm.6306"	"Mm.6306"	"11"	"72961169"	"4"	"largeintestine/vomeralnasalorgan(VMO)/b220+bcell/thyroid/bonemarrow"	"thyroid"
"ENSMUST00000108485"	"ENSMUSG00000020788"	"Atp2a3"	"53313"	"Mm.6306"	"Mm.6306"	"11"	"72961169"	"4"	"largeintestine/vomeralnasalorgan(VMO)/b220+bcell/thyroid/bonemarrow"	"thyroid"
"ENSMUST00000108486"	"ENSMUSG00000020788"	"Atp2a3"	"53313"	"Mm.6306"	"Mm.6306"	"11"	"72961169"	"4"	"largeintestine/vomeralnasalorgan(VMO)/b220+bcell/thyroid/bonemarrow"	"thyroid"
"ENSMUST00000108487"	"ENSMUSG00000030366"	"Ceacam12"	"67315"	"Mm.46089"	"Mm.46089"	"7"	"18065929"	"1"	"placenta"	"placenta"
"ENSMUST00000108488"	"ENSMUSG00000057195"	"Ceacam13"	"69785"	"Mm.46086"	"Mm.46086"	"7"	"18009889"	"1"	"placenta"	"placenta"
"ENSMUST00000108496"	"ENSMUSG00000001918"	"Slc1a5"	"20514"	"Mm.1056"	"Mm.1056"	"7"	"16781346"	"3"	"adiposetissue/prostate/ovary"	"adiposetissue"
"ENSMUST00000108500"	"ENSMUSG00000045667"	"Smtnl2"	"276829"	"Mm.46732/Mm.372195/Mm.399589"	"Mm.46732/Mm.372195/Mm.399589"	"11"	"72389164"	"1"	"skeletalmuscle"	"skeletalmuscle"
